edad;trabajo;estado civil;educacion;morosidad;saldo;vivienda;préstamo;contacto;dia;mes;duracion;campaña;pdias;previo;resultado anterior;Salida
39;Obrero;Soltero;Primaria;no;1464;si;si;Celular;7;julio;166;1;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;1840;no;si;Celular;7;julio;94;1;-1;0;desconocido;no
60;Obrero;Divorciado;Primaria;no;13708;no;no;Celular;7;julio;169;1;-1;0;desconocido;no
28;Tareas domesticas;Soltero;Primaria;no;1328;no;no;Celular;7;julio;385;1;-1;0;desconocido;no
46;Tecnico;Casado;Secundaria;no;3868;no;no;Celular;7;julio;248;3;-1;0;desconocido;no
56;Gerencia;Casado;Primaria;no;84;no;no;Celular;7;julio;118;1;-1;0;desconocido;no
32;Independiente;Soltero;Superior;no;10236;no;no;Celular;7;julio;889;1;-1;0;desconocido;si
32;Administrador;Casado;Secundaria;no;6416;no;si;Celular;7;julio;625;1;-1;0;desconocido;si
34;Obrero;Soltero;Primaria;si;-8;no;si;Celular;7;julio;199;1;-1;0;desconocido;no
30;Gerencia;Soltero;Superior;no;0;no;no;Celular;7;julio;240;1;-1;0;desconocido;no
51;Obrero;Casado;Secundaria;no;2020;si;no;Telefono;7;julio;199;4;-1;0;desconocido;no
29;Servicio;Casado;Superior;no;0;no;si;Celular;7;julio;158;1;-1;0;desconocido;no
;Servicio;Soltero;Secundaria;no;8440;no;si;Celular;7;julio;39;1;-1;0;desconocido;no
;Obrero;Casado;Primaria;no;0;si;no;Telefono;7;julio;256;15;-1;0;desconocido;no
;Obrero;Soltero;Secundaria;no;4;no;si;Celular;7;julio;174;1;-1;0;desconocido;no
;Tecnico;Casado;Desconocido;no;0;no;si;Celular;7;julio;161;1;-1;0;desconocido;no
;Obrero;Casado;Primaria;no;228;no;si;Celular;7;julio;461;1;-1;0;desconocido;no
;Tareas domesticas;Casado;Primaria;no;1592;no;no;Celular;7;julio;187;3;-1;0;desconocido;no
32;Servicio;Soltero;Secundaria;no;-4556;si;no;Celular;7;julio;201;1;-1;0;desconocido;no
36;Obrero;Casado;Secundaria;no;2148;no;si;Celular;7;julio;206;6;-1;0;desconocido;no
40;Tecnico;Casado;Secundaria;no;1404;no;si;Celular;7;julio;139;1;-1;0;desconocido;no
37;Gerencia;Soltero;Superior;no;0;no;no;Celular;7;julio;643;3;-1;0;desconocido;no
45;Gerencia;Soltero;Secundaria;no;-228;no;si;Celular;7;julio;262;1;-1;0;desconocido;no
55;Tareas domesticas;Divorciado;Desconocido;no;12272;no;no;Celular;7;julio;44;3;-1;0;desconocido;no
39;Administrador;Casado;Secundaria;no;9276;no;no;Celular;7;julio;84;1;-1;0;desconocido;no
25;Tecnico;Soltero;Superior;no;1748;no;si;Celular;7;julio;121;1;-1;0;desconocido;no
41;Tecnico;Soltero;Secundaria;no;3516;no;si;Celular;7;julio;60;4;-1;0;desconocido;no
34;Tecnico;Soltero;Secundaria;no;928;no;no;Celular;7;julio;130;1;-1;0;desconocido;no
37;Administrador;Soltero;Secundaria;no;-468;no;si;Celular;7;julio;106;1;-1;0;desconocido;no
51;Jubilado;Casado;Secundaria;no;12012;si;no;Celular;7;julio;149;3;-1;0;desconocido;no
35;Administrador;Soltero;Secundaria;no;0;no;si;Celular;7;julio;480;1;-1;0;desconocido;no
49;Obrero;Casado;Primaria;no;-668;no;no;Celular;7;julio;51;1;-1;0;desconocido;no
28;Tecnico;Soltero;Secundaria;no;3636;no;si;Celular;7;julio;532;1;-1;0;desconocido;si
26;Obrero;Soltero;Secundaria;no;1712;no;si;Celular;7;julio;575;1;-1;0;desconocido;no
27;Gerencia;Casado;Superior;no;216;si;si;Celular;7;julio;72;1;-1;0;desconocido;no
45;Administrador;Divorciado;Secundaria;no;-704;no;si;Celular;7;julio;574;1;-1;0;desconocido;si
34;Administrador;Divorciado;Secundaria;no;2256;no;si;Celular;7;julio;445;1;-1;0;desconocido;no
27;Servicio;Casado;Secundaria;no;884;no;si;Celular;7;julio;554;1;-1;0;desconocido;no
35;Servicio;Divorciado;Secundaria;no;140;si;no;Celular;7;julio;129;4;-1;0;desconocido;no
48;Administrador;Casado;Secundaria;no;32;no;si;Celular;7;julio;46;1;-1;0;desconocido;no
33;Servicio;Soltero;Secundaria;no;596;no;si;Celular;7;julio;254;1;-1;0;desconocido;no
31;Tecnico;Soltero;Secundaria;no;1900;no;no;Celular;7;julio;226;1;-1;0;desconocido;no
40;Obrero;Soltero;Desconocido;no;116;no;no;Telefono;7;julio;118;2;-1;0;desconocido;no
56;Tareas domesticas;Divorciado;Secundaria;no;3908;no;no;Celular;7;julio;1200;1;-1;0;desconocido;no
29;Obrero;Soltero;Primaria;no;644;no;si;Celular;7;julio;295;1;-1;0;desconocido;no
40;Gerencia;Divorciado;Superior;no;1968;no;si;Celular;7;julio;125;2;-1;0;desconocido;no
35;Administrador;Casado;Secundaria;no;0;no;no;Celular;7;julio;78;11;-1;0;desconocido;no
30;Administrador;Casado;Primaria;no;160;si;si;Celular;7;julio;174;1;-1;0;desconocido;no
59;Obrero;Casado;Secundaria;no;54872;no;no;Telefono;7;julio;107;6;-1;0;desconocido;no
34;Obrero;Casado;Secundaria;no;820;si;si;Celular;7;julio;309;1;-1;0;desconocido;no
26;Obrero;Soltero;Secundaria;no;492;no;si;Celular;7;julio;209;1;-1;0;desconocido;no
41;Gerencia;Casado;Secundaria;no;0;no;si;Celular;7;julio;630;3;-1;0;desconocido;no
31;Desconocido;Soltero;Superior;no;0;no;no;Celular;7;julio;57;1;-1;0;desconocido;no
58;Obrero;Casado;Secundaria;no;8584;no;no;Celular;7;julio;206;3;-1;0;desconocido;no
35;Obrero;Casado;Primaria;no;252;no;si;Celular;7;julio;243;2;-1;0;desconocido;no
27;Tecnico;Casado;Secundaria;no;-1712;no;no;Celular;7;julio;451;1;-1;0;desconocido;no
40;Gerencia;Casado;Superior;no;0;no;no;Celular;7;julio;111;1;-1;0;desconocido;no
52;Tecnico;Divorciado;Superior;si;-4056;no;si;Celular;7;julio;154;1;-1;0;desconocido;no
38;Tecnico;Casado;Secundaria;no;-912;si;no;Celular;7;julio;162;4;-1;0;desconocido;no
30;Obrero;Soltero;Secundaria;no;-168;no;no;Celular;7;julio;86;2;-1;0;desconocido;no
25;Obrero;Soltero;Secundaria;no;872;no;si;Celular;7;julio;448;1;-1;0;desconocido;no
57;Obrero;Casado;Primaria;no;1128;no;si;Celular;7;julio;261;12;-1;0;desconocido;no
29;Servicio;Casado;Secundaria;no;492;no;si;Celular;7;julio;151;1;-1;0;desconocido;no
48;Obrero;Casado;Primaria;no;56;no;si;Celular;7;julio;120;1;-1;0;desconocido;no
29;Obrero;Casado;Secundaria;no;988;no;si;Celular;7;julio;199;1;-1;0;desconocido;no
31;Tareas domesticas;Casado;Desconocido;si;-24;no;si;Telefono;7;julio;94;2;-1;0;desconocido;no
38;Tareas domesticas;Divorciado;Secundaria;no;864;no;no;Celular;7;julio;97;3;-1;0;desconocido;no
29;Tecnico;Casado;Secundaria;no;-112;no;no;Celular;7;julio;531;1;-1;0;desconocido;no
40;Obrero;Casado;Secundaria;no;1304;si;si;Celular;7;julio;112;1;-1;0;desconocido;no
31;Administrador;Soltero;Secundaria;no;476;no;no;Celular;7;julio;80;1;-1;0;desconocido;no
34;Obrero;Casado;Primaria;no;276;no;no;Telefono;7;julio;41;1;-1;0;desconocido;no
29;Obrero;Casado;Primaria;no;2828;no;no;Celular;7;julio;210;1;-1;0;desconocido;no
44;Tareas domesticas;Casado;Primaria;no;-908;no;si;Celular;7;julio;153;1;-1;0;desconocido;no
41;Obrero;Soltero;Secundaria;si;4340;si;si;Celular;7;julio;599;1;-1;0;desconocido;si
34;Obrero;Divorciado;Secundaria;no;1472;no;si;Celular;7;julio;2201;1;-1;0;desconocido;no
35;Empresario;Casado;Primaria;si;100;no;si;Celular;7;julio;236;1;-1;0;desconocido;no
43;Gerencia;Divorciado;Superior;no;-528;si;si;Celular;7;julio;532;2;-1;0;desconocido;no
59;Obrero;Divorciado;Primaria;no;5060;no;si;Celular;7;julio;849;1;-1;0;desconocido;si
46;Gerencia;Casado;Secundaria;no;2800;no;si;Celular;7;julio;136;1;-1;0;desconocido;no
55;Obrero;Soltero;Secundaria;no;328;no;si;Celular;7;julio;500;1;-1;0;desconocido;no
41;Tareas domesticas;Casado;Primaria;no;6116;no;no;Celular;7;julio;61;6;-1;0;desconocido;no
59;Gerencia;Soltero;Superior;no;2492;si;no;Celular;7;julio;212;4;-1;0;desconocido;no
39;Tecnico;Casado;Secundaria;no;-964;si;si;Celular;7;julio;337;4;-1;0;desconocido;no
26;Tecnico;Divorciado;Superior;no;1112;si;si;Celular;7;julio;1467;1;-1;0;desconocido;no
33;Obrero;Casado;Secundaria;no;7336;si;no;Celular;7;julio;117;3;-1;0;desconocido;no
32;Tecnico;Soltero;Secundaria;no;-1592;no;si;Celular;7;julio;387;2;-1;0;desconocido;no
41;Tecnico;Divorciado;Secundaria;no;0;no;no;Celular;7;julio;353;4;-1;0;desconocido;no
29;Servicio;Casado;Secundaria;no;-2388;no;no;Celular;7;julio;500;2;-1;0;desconocido;no
31;Obrero;Soltero;Secundaria;no;64;no;no;Celular;7;julio;387;1;-1;0;desconocido;no
37;Administrador;Casado;Secundaria;no;40;no;si;Celular;7;julio;162;2;-1;0;desconocido;no
50;Administrador;Soltero;Secundaria;no;-316;no;si;Celular;7;julio;70;1;-1;0;desconocido;no
27;Gerencia;Soltero;Superior;no;1352;no;si;Celular;7;julio;535;1;-1;0;desconocido;no
47;Gerencia;Casado;Superior;no;-200;no;si;Celular;7;julio;175;1;-1;0;desconocido;no
47;Tecnico;Soltero;Secundaria;no;-956;si;si;Celular;7;julio;973;3;-1;0;desconocido;si
47;Tareas domesticas;Casado;Superior;no;1332;no;no;Telefono;7;julio;141;1;-1;0;desconocido;no
51;Servicio;Casado;Secundaria;no;3468;si;no;Celular;7;julio;422;3;-1;0;desconocido;no
57;Jubilado;Casado;Secundaria;no;-148;no;si;Celular;7;julio;354;1;-1;0;desconocido;no
44;Tecnico;Divorciado;Secundaria;no;0;si;no;Celular;7;julio;835;4;-1;0;desconocido;no
51;Gerencia;Casado;Superior;no;5568;no;no;Celular;7;julio;511;3;-1;0;desconocido;no
28;Obrero;Casado;Primaria;no;-784;no;no;Celular;7;julio;209;1;-1;0;desconocido;no
41;Administrador;Soltero;Secundaria;no;0;si;si;Celular;7;julio;166;1;-1;0;desconocido;no
30;Gerencia;Soltero;Secundaria;no;1076;no;si;Celular;7;julio;1165;2;-1;0;desconocido;no
25;Obrero;Soltero;Secundaria;no;3652;si;no;Celular;7;julio;113;4;-1;0;desconocido;no
32;Administrador;Soltero;Secundaria;no;-1068;no;si;Celular;7;julio;98;1;-1;0;desconocido;no
40;Servicio;Casado;Secundaria;no;772;si;si;Celular;7;julio;190;1;-1;0;desconocido;no
31;Servicio;Soltero;Secundaria;no;312;si;si;Celular;7;julio;104;1;-1;0;desconocido;no
30;Desempleado;Casado;Secundaria;no;340;si;si;Celular;7;julio;88;1;-1;0;desconocido;no
25;Servicio;Soltero;Secundaria;no;444;no;si;Celular;7;julio;316;1;-1;0;desconocido;no
45;Obrero;Casado;Secundaria;no;904;no;no;Telefono;7;julio;211;2;-1;0;desconocido;no
49;Obrero;Casado;Primaria;si;-1416;no;si;Celular;7;julio;455;1;-1;0;desconocido;no
32;Administrador;Soltero;Secundaria;no;848;no;no;Celular;7;julio;830;5;-1;0;desconocido;si
52;Obrero;Casado;Primaria;no;37776;no;no;Celular;7;julio;271;3;-1;0;desconocido;no
35;Gerencia;Soltero;Superior;no;56;no;no;Celular;7;julio;167;2;-1;0;desconocido;no
60;Jubilado;Divorciado;Superior;no;1872;no;no;Celular;7;julio;108;2;-1;0;desconocido;no
33;Obrero;Soltero;Primaria;si;-60;no;si;Celular;7;julio;326;2;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;6120;no;no;Celular;7;julio;91;3;-1;0;desconocido;no
42;Administrador;Casado;Secundaria;no;4532;si;no;Celular;7;julio;375;3;-1;0;desconocido;no
50;Tecnico;Casado;Desconocido;no;2720;no;no;Celular;7;julio;457;5;-1;0;desconocido;no
33;Servicio;Soltero;Secundaria;no;1316;si;si;Celular;7;julio;227;4;-1;0;desconocido;no
42;Tecnico;Casado;Secundaria;no;1892;si;no;Celular;7;julio;216;5;-1;0;desconocido;no
26;Obrero;Soltero;Secundaria;si;-32076;no;si;Celular;7;julio;299;3;-1;0;desconocido;no
25;Tecnico;Soltero;Superior;no;904;no;no;Celular;7;julio;366;2;-1;0;desconocido;no
26;Administrador;Casado;Secundaria;no;1532;si;si;Celular;7;julio;238;2;-1;0;desconocido;no
39;Administrador;Divorciado;Secundaria;no;4;no;si;Celular;7;julio;281;1;-1;0;desconocido;no
39;Servicio;Casado;Secundaria;no;108;no;si;Celular;7;julio;290;1;-1;0;desconocido;no
31;Tecnico;Soltero;Secundaria;no;196;si;no;Celular;7;julio;234;1;-1;0;desconocido;no
52;Desempleado;Casado;Superior;no;4092;no;no;Celular;7;julio;107;6;-1;0;desconocido;no
28;Administrador;Soltero;Secundaria;no;6028;no;no;Celular;7;julio;92;1;-1;0;desconocido;no
46;Obrero;Casado;Primaria;no;15876;no;no;Telefono;7;julio;46;5;-1;0;desconocido;no
28;Servicio;Soltero;Secundaria;no;792;no;no;Celular;7;julio;159;1;-1;0;desconocido;no
54;Tareas domesticas;Casado;Secundaria;no;0;no;si;Celular;7;julio;97;1;-1;0;desconocido;no
45;Obrero;Casado;Primaria;no;220;no;no;Celular;7;julio;112;3;-1;0;desconocido;no
58;Empresario;Casado;Primaria;no;496;si;no;Celular;7;julio;293;7;-1;0;desconocido;no
42;Obrero;Soltero;Secundaria;no;1676;no;no;Celular;7;julio;88;3;-1;0;desconocido;no
34;Obrero;Soltero;Secundaria;no;-288;si;no;Celular;7;julio;273;5;-1;0;desconocido;no
50;Tecnico;Casado;Secundaria;no;0;no;no;Celular;7;julio;152;2;-1;0;desconocido;no
59;Obrero;Casado;Primaria;no;13488;no;no;Celular;7;julio;87;1;-1;0;desconocido;no
56;Obrero;Casado;Secundaria;no;235728;no;no;Telefono;7;julio;339;2;-1;0;desconocido;no
58;Tecnico;Divorciado;Secundaria;no;-1416;si;si;Celular;7;julio;98;1;-1;0;desconocido;no
31;Gerencia;Casado;Superior;no;-2052;no;si;Celular;7;julio;124;1;-1;0;desconocido;no
58;Obrero;Divorciado;Secundaria;no;3664;no;no;Celular;7;julio;244;4;-1;0;desconocido;no
25;Servicio;Soltero;Secundaria;no;1608;no;si;Celular;7;julio;264;1;-1;0;desconocido;no
32;Obrero;Soltero;Secundaria;no;88;no;no;Celular;7;julio;280;1;-1;0;desconocido;no
38;Obrero;Casado;Primaria;no;1732;no;no;Celular;7;julio;116;3;-1;0;desconocido;no
33;Gerencia;Soltero;Secundaria;no;5304;no;si;Celular;7;julio;164;2;-1;0;desconocido;no
37;Administrador;Casado;Secundaria;no;588;si;no;Celular;7;julio;25;30;-1;0;desconocido;no
38;Gerencia;Casado;Superior;no;304;si;no;Celular;7;julio;196;3;-1;0;desconocido;no
31;Gerencia;Soltero;Superior;no;6392;si;no;Celular;7;julio;36;33;-1;0;desconocido;no
52;Obrero;Divorciado;Secundaria;no;1988;no;si;Celular;7;julio;277;2;-1;0;desconocido;no
27;Administrador;Soltero;Secundaria;no;580;no;si;Celular;7;julio;95;3;-1;0;desconocido;no
25;Obrero;Casado;Primaria;no;0;no;no;Celular;7;julio;116;1;-1;0;desconocido;no
31;Administrador;Soltero;Superior;no;1532;no;si;Celular;7;julio;305;1;-1;0;desconocido;no
35;Gerencia;Casado;Superior;no;5444;no;si;Celular;7;julio;15;11;-1;0;desconocido;no
28;Desempleado;Soltero;Secundaria;si;-5080;no;si;Telefono;7;julio;237;2;-1;0;desconocido;no
29;Obrero;Casado;Secundaria;no;-1220;si;si;Celular;7;julio;263;1;-1;0;desconocido;no
33;Tecnico;Casado;Secundaria;no;9136;si;si;Celular;7;julio;210;2;-1;0;desconocido;no
39;Servicio;Casado;Secundaria;no;0;no;no;Celular;7;julio;333;5;-1;0;desconocido;no
47;Obrero;Casado;Secundaria;si;-2376;si;si;Celular;7;julio;100;4;-1;0;desconocido;no
39;Obrero;Casado;Desconocido;no;72;no;no;Celular;7;julio;75;3;-1;0;desconocido;no
50;Tecnico;Casado;Secundaria;no;6868;no;no;Telefono;7;julio;416;8;-1;0;desconocido;no
50;Independiente;Divorciado;Superior;no;1548;no;no;Celular;7;julio;221;8;-1;0;desconocido;no
49;Gerencia;Casado;Superior;no;384;no;no;Celular;7;julio;51;2;-1;0;desconocido;no
44;Empresario;Casado;Primaria;no;20152;no;no;Celular;7;julio;199;7;-1;0;desconocido;no
28;Tecnico;Soltero;Secundaria;no;6324;no;si;Celular;7;julio;576;2;-1;0;desconocido;no
31;Servicio;Soltero;Secundaria;no;32;no;no;Celular;7;julio;340;3;-1;0;desconocido;no
47;Tareas domesticas;Casado;Secundaria;no;4608;no;no;Telefono;7;julio;260;13;-1;0;desconocido;no
30;Tecnico;Casado;Superior;no;404;si;si;Celular;7;julio;187;3;-1;0;desconocido;no
29;Obrero;Soltero;Secundaria;no;872;no;no;Celular;7;julio;255;2;-1;0;desconocido;no
51;Obrero;Casado;Primaria;no;2880;no;no;Celular;7;julio;160;5;-1;0;desconocido;no
44;Administrador;Divorciado;Superior;no;0;si;no;Celular;7;julio;96;3;-1;0;desconocido;no
43;Gerencia;Casado;Secundaria;no;-852;no;si;Telefono;7;julio;543;2;-1;0;desconocido;no
44;Servicio;Casado;Secundaria;no;1200;si;no;Celular;7;julio;182;3;-1;0;desconocido;no
41;Administrador;Casado;Secundaria;no;-1584;si;no;Celular;7;julio;104;4;-1;0;desconocido;no
59;Obrero;Divorciado;Primaria;no;220;no;no;Celular;7;julio;13;20;-1;0;desconocido;no
49;Independiente;Soltero;Secundaria;no;3064;si;no;Celular;7;julio;150;4;-1;0;desconocido;no
31;Tecnico;Soltero;Secundaria;no;36;no;no;Celular;7;julio;167;2;-1;0;desconocido;no
50;Empresario;Divorciado;Superior;no;892;no;no;Celular;7;julio;264;5;-1;0;desconocido;no
33;Empresario;Casado;Secundaria;no;0;no;si;Celular;7;julio;224;4;-1;0;desconocido;no
58;Obrero;Casado;Primaria;no;3412;no;no;Celular;7;julio;317;3;-1;0;desconocido;no
36;Obrero;Soltero;Superior;no;5384;no;no;Celular;7;julio;74;7;-1;0;desconocido;no
35;Gerencia;Casado;Superior;no;488;no;no;Celular;7;julio;179;4;-1;0;desconocido;no
30;Administrador;Soltero;Secundaria;no;208;no;si;Celular;7;julio;422;1;-1;0;desconocido;no
27;Obrero;Soltero;Primaria;no;6636;no;si;Celular;7;julio;447;3;-1;0;desconocido;no
35;Gerencia;Casado;Superior;no;504;no;si;Celular;7;julio;371;2;-1;0;desconocido;no
53;Obrero;Casado;Secundaria;no;572;si;no;Celular;7;julio;122;5;-1;0;desconocido;no
35;Obrero;Soltero;Secundaria;no;6752;si;no;Telefono;7;julio;41;4;-1;0;desconocido;no
60;Gerencia;Casado;Superior;si;-432;no;si;Celular;7;julio;79;2;-1;0;desconocido;no
27;Obrero;Casado;Secundaria;no;408;no;si;Celular;7;julio;159;2;-1;0;desconocido;no
54;Independiente;Casado;Secundaria;no;812;si;no;Telefono;7;julio;238;8;-1;0;desconocido;no
48;Independiente;Casado;Secundaria;no;1008;no;no;Celular;7;julio;261;5;-1;0;desconocido;no
40;Gerencia;Divorciado;Secundaria;no;-2504;si;no;Celular;7;julio;140;4;-1;0;desconocido;no
26;Obrero;Soltero;Secundaria;no;24;no;si;Telefono;7;julio;360;3;-1;0;desconocido;no
38;Tecnico;Casado;Secundaria;no;0;si;si;Celular;7;julio;500;5;-1;0;desconocido;no
31;Obrero;Casado;Primaria;no;304;no;si;Telefono;7;julio;146;4;-1;0;desconocido;no
46;Obrero;Casado;Primaria;no;56;no;no;Celular;7;julio;407;1;-1;0;desconocido;no
27;Gerencia;Soltero;Superior;no;4468;si;no;Celular;7;julio;416;4;-1;0;desconocido;no
53;Obrero;Casado;Primaria;no;4344;no;no;Celular;7;julio;112;5;-1;0;desconocido;no
40;Obrero;Casado;Primaria;si;-92;no;si;Celular;7;julio;756;3;-1;0;desconocido;no
43;Empresario;Casado;Secundaria;no;512;si;no;Telefono;7;julio;122;2;-1;0;desconocido;no
37;Obrero;Casado;Desconocido;no;3588;si;no;Celular;7;julio;339;2;-1;0;desconocido;no
31;Tareas domesticas;Casado;Primaria;no;-1468;si;si;Telefono;7;julio;352;2;-1;0;desconocido;no
28;Independiente;Casado;Secundaria;no;-912;si;si;Celular;7;julio;164;3;-1;0;desconocido;no
43;Obrero;Casado;Primaria;no;32;no;no;Telefono;7;julio;245;5;-1;0;desconocido;no
28;Obrero;Casado;Secundaria;no;2476;no;no;Telefono;7;julio;327;2;-1;0;desconocido;no
47;Servicio;Casado;Secundaria;no;96;no;si;Celular;7;julio;95;2;-1;0;desconocido;no
43;Empresario;Soltero;Superior;no;168;no;no;Celular;7;julio;285;1;-1;0;desconocido;no
57;Tecnico;Casado;Superior;no;-160;no;si;Celular;7;julio;88;1;-1;0;desconocido;no
58;Jubilado;Soltero;Secundaria;no;1128;no;si;Celular;7;julio;78;1;-1;0;desconocido;no
25;Obrero;Casado;Secundaria;no;1068;no;no;Celular;7;julio;422;2;-1;0;desconocido;no
31;Obrero;Soltero;Secundaria;no;2904;no;no;Celular;7;julio;719;2;-1;0;desconocido;si
47;Tecnico;Casado;Primaria;no;200;no;no;Telefono;7;julio;167;3;-1;0;desconocido;no
43;Desconocido;Casado;Secundaria;no;7704;no;no;Telefono;7;julio;89;13;-1;0;desconocido;no
27;Servicio;Casado;Secundaria;no;1516;no;si;Celular;7;julio;269;2;-1;0;desconocido;no
45;Empresario;Casado;Secundaria;no;18752;no;no;Celular;7;julio;112;10;-1;0;desconocido;no
31;Gerencia;Casado;Superior;no;1024;si;no;Celular;7;julio;28;24;-1;0;desconocido;no
33;Tecnico;Casado;Secundaria;no;-3220;no;no;Celular;7;julio;208;2;-1;0;desconocido;no
31;Obrero;Soltero;Secundaria;no;-8;no;si;Celular;7;julio;221;2;-1;0;desconocido;no
32;Servicio;Soltero;Secundaria;no;1892;si;no;Celular;7;julio;624;5;-1;0;desconocido;no
41;Tareas domesticas;Casado;Primaria;no;700;no;no;Celular;7;julio;252;1;-1;0;desconocido;no
31;Administrador;Soltero;Secundaria;no;-1628;no;si;Celular;7;julio;230;1;-1;0;desconocido;no
30;Servicio;Soltero;Secundaria;no;592;no;si;Celular;7;julio;482;3;-1;0;desconocido;no
44;Obrero;Soltero;Primaria;no;-96;no;no;Telefono;7;julio;564;1;-1;0;desconocido;no
28;Estudiante;Soltero;Secundaria;no;1220;no;no;Celular;7;julio;625;1;-1;0;desconocido;no
31;Empresario;Divorciado;Superior;no;8;no;si;Celular;7;julio;53;1;-1;0;desconocido;no
36;Obrero;Casado;Secundaria;no;-1232;si;no;Celular;7;julio;279;11;-1;0;desconocido;no
25;Desconocido;Soltero;Secundaria;no;12;no;no;Celular;7;julio;136;1;-1;0;desconocido;no
25;Tecnico;Soltero;Secundaria;no;-220;si;si;Celular;7;julio;242;1;-1;0;desconocido;no
27;Obrero;Casado;Primaria;no;208;no;si;Celular;7;julio;185;1;-1;0;desconocido;no
60;Gerencia;Casado;Superior;no;6292;no;no;Telefono;7;julio;79;15;-1;0;desconocido;no
36;Obrero;Soltero;Desconocido;si;-1580;si;no;Telefono;7;julio;9;17;-1;0;desconocido;no
49;Obrero;Casado;Primaria;no;16560;no;no;Celular;7;julio;205;4;-1;0;desconocido;no
25;Obrero;Soltero;Secundaria;no;1980;no;no;Celular;7;julio;131;3;-1;0;desconocido;no
46;Gerencia;Casado;Superior;no;296;si;no;Celular;7;julio;15;11;-1;0;desconocido;no
50;Tecnico;Casado;Superior;no;368;no;si;Celular;7;julio;192;1;-1;0;desconocido;no
50;Obrero;Divorciado;Primaria;no;20;no;no;Celular;7;julio;118;1;-1;0;desconocido;no
33;Administrador;Casado;Superior;no;2272;no;no;Celular;7;julio;219;1;-1;0;desconocido;no
42;Gerencia;Casado;Secundaria;no;17256;no;no;Celular;7;julio;214;1;-1;0;desconocido;no
30;Administrador;Soltero;Secundaria;no;1248;no;no;Celular;8;julio;188;1;-1;0;desconocido;no
42;Tecnico;Soltero;Superior;no;96;no;no;Celular;8;julio;262;1;-1;0;desconocido;no
28;Administrador;Casado;Secundaria;no;216;no;si;Celular;8;julio;226;1;-1;0;desconocido;no
34;Empresario;Casado;Superior;no;1648;si;si;Celular;8;julio;164;1;-1;0;desconocido;no
33;Gerencia;Casado;Superior;no;-556;no;no;Celular;8;julio;290;1;-1;0;desconocido;no
26;Empresario;Casado;Secundaria;no;-1224;no;si;Celular;8;julio;342;1;-1;0;desconocido;no
29;Administrador;Soltero;Secundaria;no;840;no;si;Celular;8;julio;140;1;-1;0;desconocido;no
28;Administrador;Soltero;Secundaria;no;2204;no;si;Celular;8;julio;161;1;-1;0;desconocido;no
